Ax (m/s^2),Ay (m/s^2),Az (m/s^2),Gx (deg/sec),Gy (deg/sec),Gz (deg/sec),Mx (mTesla),My (mTesla),Mz (mTesla),Temp (C)
0.0,0.0,6.317567900180737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001809595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790017964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001794895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001802045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.8070000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001804745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001803235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209982011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001816745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001806895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001808405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999998371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
